151;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
152;初学★子弟;70;1;1;1;0;1;385;0;0;0;0;0;5;5;5;5;5;5;0;0;0;0;168;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
153;初窥★武学;70;1;1;1;0;1;385;0;0;0;0;0;10;10;10;10;10;10;0;0;0;0;168;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
154;天资★过人;70;1;1;1;0;1;385;0;0;0;0;0;15;15;15;15;15;15;0;0;0;0;168;0;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
155;锋芒★毕露;70;1;1;1;0;1;385;0;0;0;0;0;20;20;20;20;20;20;0;0;0;0;241;0;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
156;涉足★江湖;70;1;1;1;0;1;410;0;0;0;0;0;30;30;30;30;30;30;0;0;0;0;241;0;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
157;杀戮★武林;70;1;1;1;0;1;410;0;0;0;0;0;40;40;40;40;40;40;0;0;0;0;241;0;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
158;名震★江湖;70;1;1;1;0;1;410;0;0;0;0;0;50;50;50;50;50;50;0;0;0;0;70;0;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
159;开山★立派;70;1;1;1;0;1;415;0;60;60;60;60;60;60;60;60;60;60;0;0;0;0;70;0;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
160;武林★泰斗;70;1;1;1;0;1;415;0;80;80;80;80;80;80;80;80;80;80;0;0;0;0;70;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
161;浩瀚★灭天;70;1;1;1;0;1;415;0;90;90;90;90;90;90;90;90;90;90;0;0;0;0;151;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
162;武神★天尊;70;1;1;1;0;1;470;0;100;100;100;100;100;100;100;100;100;100;0;0;0;0;151;0;70000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
393;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
536;·炉火★纯青·;70;1;1;1;0;1;470;0;58;58;58;58;58;58;58;58;58;58;0;0;0;0;151;0;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
537;·名扬★四海·;70;1;1;1;0;1;470;0;88;88;88;88;88;88;88;88;88;88;0;0;0;0;151;0;150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
538;·谁与★争锋·;70;1;1;1;0;1;470;0;188;188;188;188;188;188;188;188;188;188;0;0;0;0;151;0;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
539;·登峰★造极·;70;1;1;1;0;1;470;0;388;388;388;388;388;388;388;388;388;388;0;0;0;0;151;0;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
540;·凤翔★九天·;70;1;1;1;0;1;470;0;588;588;588;588;588;588;588;588;588;588;0;0;0;0;151;0;400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
541;·无人★能挡·;70;1;1;1;0;1;470;0;888;888;888;888;888;888;888;888;888;888;0;0;0;0;151;0;500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
759;·逐鹿★群雄·;70;1;1;1;0;1;470;0;1288;1288;1288;1288;1288;1288;1288;1288;1288;1288;0;0;0;0;151;0;600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
163;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
802;天下第一;70;1;1;1;0;1;470;0;0;0;0;0;2288;2288;2288;2288;2288;2288;0;0;0;0;151;0;1200000;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
164;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
165;十步一杀强化卷;31;0;1;58;0;0;20033;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
166;冰霜群雨强化卷;31;0;1;59;0;0;20034;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
167;死亡之眼强化卷;31;0;1;60;0;0;20035;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
168;------------------------------;5;30;1;0;0;0;66;60000;0;5;0;0;15;60;0;0;0;0;101;0;40000;5;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
169;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
351;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
352;辛彩儿;30;0;1;0;1;0;30481;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
353;淮空;30;0;1;0;1;0;30482;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
354;清莲女侠;30;0;1;0;1;0;30483;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
355;无心剑者;30;0;1;0;1;0;30484;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
356;夜千华;30;0;1;0;1;0;30485;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
357;琉璃圣女;30;0;1;0;1;0;30486;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
358;杜必书;30;0;1;0;1;0;30487;32000;1;1;1;1;1;1;1;1;1;1;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
359;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
360;赵沧澜;30;0;1;0;1;0;30488;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
361;水长韵;30;0;1;0;1;0;30489;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
362;萧瑟刀侠;30;0;1;0;1;0;30490;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
363;海月仙女;30;0;1;0;1;0;30491;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
798;青衣符仙;30;0;1;0;1;0;30557;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
799;狂雷剑仙;30;0;1;0;1;0;30539;32000;2;2;2;2;2;2;2;2;2;2;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
364;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
365;林啸;30;0;1;0;1;0;30492;32000;3;3;3;3;3;3;3;3;3;3;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
366;墨允;30;0;1;0;1;0;30493;32000;3;3;3;3;3;3;3;3;3;3;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
367;冷心冰女;30;0;1;0;1;0;30494;32000;3;3;3;3;3;3;3;3;3;3;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
368;雷霆拳师;30;0;1;0;1;0;30495;32000;3;3;3;3;3;3;3;3;3;3;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
369;怒意战仙;30;0;1;0;1;0;30496;32000;3;3;3;3;3;3;3;3;3;3;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
370;魅体情仙;30;1;1;0;0;1;470;32000;3;3;3;3;3;3;3;3;3;3;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
371;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
372;萧无哲;30;1;1;0;0;1;30528;32000;4;4;4;4;4;4;4;4;4;4;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
373;风柔仙女;30;1;1;0;0;1;30521;32000;4;4;4;4;4;4;4;4;4;4;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
374;苍龙仙主;30;0;1;0;1;0;30497;32000;4;4;4;4;4;4;4;4;4;4;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
375;封炎心;30;0;1;0;1;0;30498;32000;4;4;4;4;4;4;4;4;4;4;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
376;藏刃炎锋;30;0;1;0;1;0;30501;32000;4;4;4;4;4;4;4;4;4;4;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
377;尘沙刺仙;30;0;1;0;1;0;30503;32000;4;4;4;4;4;4;4;4;4;4;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
378;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
379;白发战神;30;0;1;0;1;0;30499;32000;5;5;5;5;5;5;5;5;5;5;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
380;浮生神帝;30;0;1;0;1;0;30500;32000;5;5;5;5;5;5;5;5;5;5;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
381;河洛天女;30;0;1;0;1;0;30511;32000;5;5;5;5;5;5;5;5;5;5;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
382;墨龙神君;30;0;1;0;1;0;30512;32000;5;5;5;5;5;5;5;5;5;5;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
383;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
384;绝天神王;30;0;1;0;1;0;30504;32000;6;6;6;6;6;6;6;6;6;6;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
385;太阴女神;30;0;1;0;1;0;30502;32000;6;6;6;6;6;6;6;6;6;6;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
386;无念女帝;30;0;1;0;1;0;30505;32000;6;6;6;6;6;6;6;6;6;6;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
387;星河神女;30;0;1;0;1;0;30506;32000;6;6;6;6;6;6;6;6;6;6;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
388;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
389;大帝法相;30;0;1;0;1;0;30507;32000;7;7;7;7;7;7;7;7;7;7;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
390;诡异始祖;30;0;1;0;1;0;30509;32000;7;7;7;7;7;7;7;7;7;7;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
391;极道超脱;30;0;1;0;1;0;30515;32000;7;7;7;7;7;7;7;7;7;7;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
392;镇天道剑;30;0;1;0;1;0;30516;32000;7;7;7;7;7;7;7;7;7;7;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
94;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
800;生命★法则;30;0;1;0;1;0;30559;32000;8;8;8;8;8;8;8;8;8;8;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
801;时空★法则;30;0;1;0;1;0;30560;32000;8;8;8;8;8;8;8;8;8;8;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
613;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
851;林★雷;30;0;1;0;1;0;30551;32000;9;9;9;9;9;9;9;9;9;9;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
852;罗★峰;30;0;1;0;1;0;30552;32000;9;9;9;9;9;9;9;9;9;9;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
853;秦★羽;30;0;1;0;1;0;30553;32000;9;9;9;9;9;9;9;9;9;9;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
854;雪★鹰;30;0;1;0;1;0;30554;32000;9;9;9;9;9;9;9;9;9;9;0;0;20000;5;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
614;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
855;无敌真寂寞;70;1;1;1;0;1;470;0;0;0;0;0;2888;2888;2888;2888;2888;2888;0;0;0;0;151;0;1500000;0;0;0;5;5;5;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
615;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
616;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
617;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
618;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
619;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
620;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
621;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
622;避劫丹;31;0;1;65;0;0;20621;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
623;测试记录诏令;31;0;1;125;0;0;30862;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
624;冰神★天珠;41;0;0;0;0;0;20632;200;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
625;------------------------------;0;0;50;0;0;0;30832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
626;------------------------------;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
627;逐鹿の中原宝箱;31;18;10;8;0;0;50369;1;0;0;0;0;0;0;0;0;0;0;0;0;100;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
628;逐鹿の中原钥匙;40;18;10;8;0;0;50374;1;0;0;0;0;0;0;0;0;0;0;0;0;100;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
629;----------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
630;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
631;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
632;------------------------------;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
633;------------------------------;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
634;1元充值卷;31;0;1;151;0;0;30833;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
635;2元充值卷;31;0;1;152;0;0;30834;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
636;5元充值卷;31;0;1;153;0;0;30835;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
637;10元充值卷;31;0;1;154;0;0;30836;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
638;20元充值卷;31;0;1;155;0;0;30837;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
639;50元充值卷;31;0;1;156;0;0;30838;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
640;100元充值卷;31;0;1;157;0;0;30839;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
641;11111111111111111111;31;0;1;0;0;0;20629;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
642;王者◆水晶(小礼包);31;0;1;181;0;0;30851;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
643;王者◆水晶(中礼包);31;0;1;182;0;0;30852;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
644;王者◆水晶(大礼包);31;0;1;183;0;0;30853;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
645;王者◆水晶(超级礼包);31;0;1;184;0;0;30850;1;0;0;0;0;0;0;0;0;0;0;0;0;20000;5;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
651;-----------------------;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
646;※初始★境※;70;1;1;1;0;1;470;0;300;300;300;300;300;300;300;300;300;300;0;0;0;0;151;0;100000;0;0;0;0;5;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
647;※星辰★境※;70;1;1;1;0;1;470;0;500;500;500;500;500;500;500;500;500;500;0;0;0;0;151;0;300000;0;0;0;0;10;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
648;※超凡★境※;70;1;1;1;0;1;470;0;700;700;700;700;700;700;700;700;700;700;0;0;0;0;151;0;500000;0;0;0;0;15;15;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
649;※神灵★境※;70;1;1;1;0;1;470;0;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;0;0;0;0;151;0;700000;0;0;0;0;20;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
650;※界神★境※;70;1;1;1;0;1;470;0;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;151;0;800000;0;0;0;0;25;25;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
